S1_Temp,S2_Temp,S3_Temp,S4_Temp,S1_Light,S2_Light,S3_Light,S4_Light,S1_Sound,S2_Sound,S3_Sound,S4_Sound,S5_CO2,S5_CO2_Slope,S6_PIR,S7_PIR,Room_Occupancy_Count
0.777777778,0.56,0.605714286,0.888888889,0.975757576,0.965116279,0.278571429,0.783783784,0.261780105,0.464705882,0.107438017,0.098507463,0.286486486,0.491188318,0,0,2
0.868055556,0.324705882,0.857142857,0.845679012,0,0,0,0,1,0.988235294,0.994490358,0.52238806,0.740540541,0.386455186,0,1,0
0.173611111,0.103529412,0.142857143,0.345679012,0,0,0,0,0.002617801,0.005882353,0.005509642,0.002985075,0.016216216,0.412134945,0,0,0
0.305555556,0.148235294,0.32,0.580246914,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.032432432,0.394008056,0,0,0
0.694444444,0.764705882,0.68,0.771604938,0.987878788,0.968992248,0.807142857,0.945945946,0.086387435,0.147058824,0.349862259,0.074626866,0.535135135,0.933786506,1,1,3
0.652777778,0.484705882,0.605714286,0.845679012,0.727272727,0.096899225,0.167857143,0.472972973,0.036649215,0.005882353,0.008264463,0.002985075,0.081081081,0.422205438,1,0,1
0.173611111,0.103529412,0.108571429,0.345679012,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.016216216,0.412134945,0,0,0
0.131944444,0.089411765,0.034285714,0.228395062,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.016216216,0.409113797,0,0,0
0.868055556,0.235294118,0.748571429,0.845679012,0.696969697,0.093023256,0.642857143,0.162162162,0.123036649,0.138235294,0.289256198,0.092537313,0.427027027,0.496475327,0,1,2
0.131944444,0.103529412,0.068571429,0.191358025,0,0,0.010714286,0.027027027,0.005235602,0.002941176,0.005509642,0.014925373,0.005405405,0.415156093,0,0,0
0.173611111,0.103529412,0.108571429,0.308641975,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.010810811,0.412134945,0,0,0
0.694444444,0.324705882,0.714285714,0.734567901,0,0,0,0,0.002617801,0.017647059,0.008264463,0.005970149,0.654054054,0.234390735,0,0,0
0.604166667,0.265882353,0.571428571,0.654320988,0,0,0,0,0.002617801,0,0.005509642,0.005970149,0.454054054,0.279204431,0,0,0
0.652777778,0.28,0.748571429,0.845679012,0.084848485,0.065891473,0.296428571,0.689189189,0.002617801,0.005882353,0.011019284,0.005970149,0.367567568,0.275427996,0,0,0
0.909722222,0.367058824,0.891428571,0.888888889,0.903030303,0.910852713,0.635714286,0.135135135,0.219895288,0.232352941,0.774104683,0.262686567,0.724324324,0.585850957,1,1,3
0.215277778,0.117647059,0.177142857,0.425925926,0,0,0,0,0.002617801,0.002941176,0.008264463,0.002985075,0.021621622,0.412134945,0,0,0
0.215277778,0.117647059,0.177142857,0.425925926,0,0,0,0,0,0.002941176,0.005509642,0.002985075,0.021621622,0.412134945,0,0,0
0.5625,0.235294118,0.537142857,0.617283951,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.362162162,0.267119839,0,0,0
0.909722222,0.529411765,0.822857143,0.888888889,0.896969697,0.914728682,0.639285714,0.148648649,0.02617801,0.038235294,0.068870523,0.047761194,0.589189189,0.590130916,1,1,3
0.777777778,0.588235294,0.857142857,0.808641975,1,0.984496124,0.985714286,0.986486486,0.130890052,0.173529412,0.614325069,0.158208955,0.556756757,0.360271903,0,1,2
0.736111111,0.750588235,0.782857143,0.771604938,0.993939394,0.976744186,0.957142857,0.945945946,0.031413613,0.120588235,0.005509642,0.002985075,0.562162162,0.472054381,0,0,3
0.652777778,0.235294118,0.462857143,0.771604938,0.96969697,0.965116279,0.278571429,0.783783784,0.094240838,0.202941176,0.011019284,0.005970149,0.081081081,0.512336354,1,1,2
0.173611111,0.103529412,0.108571429,0.382716049,0,0,0,0,0.005235602,0.002941176,0.008264463,0.002985075,0.016216216,0.408862034,0,0,0
0.083333333,0.072941176,0.034285714,0.228395062,0,0,0,0,0.005235602,0.005882353,0.005509642,0,0.010810811,0.413141994,0,0,0
0.652777778,0.515294118,0.605714286,0.845679012,0.084848485,0.054263566,0.25,0.689189189,0.005235602,0.008823529,0.013774105,0.002985075,0.259459459,0.231369587,0,0,0
0.652777778,0.265882353,0.68,0.845679012,0.727272727,0.131782946,0.25,0.594594595,0.002617801,0.002941176,0.005509642,0.002985075,0.254054054,0.336354481,0,0,1
1,0.661176471,0.925714286,0.888888889,0.848484848,0.88372093,0.642857143,0.135135135,0.261780105,0.35,0.385674931,0.104477612,0.994594595,0.556143001,1,1,3
0.215277778,0.117647059,0.177142857,0.425925926,0,0,0,0,0.002617801,0,0.005509642,0.011940299,0.010810811,0.412134945,0,0,0
0.256944444,0.148235294,0.251428571,0.5,0,0,0,0,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0,0,0
0.388888889,0.131764706,0.354285714,0.580246914,0.745454545,0.143410853,0.246428571,0.662162162,0.112565445,0.032352941,0.022038567,0.011940299,0.021621622,0.430261833,0,0,1
0.826388889,0.235294118,0.714285714,0.808641975,0.709090909,0.104651163,0.692857143,0.297297297,0.102094241,0.070588235,0.214876033,0.080597015,0.302702703,0.423212487,1,0,2
0.215277778,0.117647059,0.177142857,0.425925926,0,0,0,0,0,0.005882353,0.008264463,0.002985075,0.021621622,0.412134945,0,0,0
0.131944444,0.089411765,0.142857143,0.308641975,0.036363636,0.023255814,0.114285714,0.27027027,0.005235602,0,0.005509642,0.014925373,0.005405405,0.412134945,0,0,0
0.131944444,0.103529412,0.108571429,0.308641975,0,0,0,0,0.005235602,0.002941176,0.005509642,0.002985075,0.016216216,0.412134945,0,0,0
0.951388889,0.442352941,0.925714286,0.888888889,0.909090909,0.914728682,0.642857143,0.148648649,0.272251309,0.079411765,0.396694215,0.032835821,0.886486486,0.624118832,0,0,3
0.256944444,0.131764706,0.251428571,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.011940299,0.010810811,0.412134945,0,0,0
0.5625,0.235294118,0.537142857,0.617283951,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.4,0.287009063,0,0,0
0.305555556,0.148235294,0.285714286,0.5,0,0,0,0,0.005235602,0.002941176,0.005509642,0.005970149,0.032432432,0.412134945,0,0,0
0.173611111,0.103529412,0.108571429,0.382716049,0,0,0,0,0.005235602,0.002941176,0.005509642,0,0.016216216,0.412134945,0,0,0
0.083333333,0.072941176,0.068571429,0.228395062,0.036363636,0.023255814,0.114285714,0.283783784,0.005235602,0.002941176,0.008264463,0.002985075,0.016216216,0.412134945,0,0,0
0.694444444,0.338823529,0.822857143,0.617283951,0.860606061,0.88372093,0.028571429,0.108108108,0.130890052,0.132352941,0.044077135,0.032835821,0.52972973,0.413645519,1,1,2
0.652777778,0.484705882,0.605714286,0.845679012,0.733333333,0.100775194,0.171428571,0.472972973,0.128272251,0.135294118,0.159779614,0.074626866,0.081081081,0.407099698,0,0,1
0.173611111,0.103529412,0.108571429,0.345679012,0,0,0,0,0.005235602,0.002941176,0.008264463,0.002985075,0.016216216,0.412134945,0,0,0
0.305555556,0.148235294,0.285714286,0.5,0,0,0,0,0.005235602,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0,0,0
0.909722222,0.352941176,0.822857143,0.845679012,0.903030303,0.906976744,0.660714286,0.135135135,0.007853403,0.079411765,0.011019284,0.005970149,0.659459459,0.552366566,0,0,3
0.083333333,0.072941176,0.142857143,0.191358025,0.036363636,0.023255814,0.117857143,0.297297297,0.005235602,0.002941176,0.008264463,0.014925373,0.005405405,0.412134945,0,0,0
0.5625,0.207058824,0.462857143,0.691358025,0.951515152,0.965116279,0.260714286,0.72972973,0.191099476,0.302941176,0.132231405,0.092537313,0.043243243,0.43529708,0,0,2
0.083333333,0.058823529,0,0.228395062,0.018181818,0.011627907,0.053571429,0.135135135,0.005235602,0.002941176,0.005509642,0,0.010810811,0.41490433,0,0,0
0.604166667,0.294117647,0.748571429,0.617283951,0.012121212,0.011627907,0.046428571,0.135135135,0.081151832,0.258823529,0.052341598,0.011940299,0.448648649,0.534743202,0,0,3
0.215277778,0.117647059,0.177142857,0.425925926,0,0,0,0,0.005235602,0.002941176,0.005509642,0,0.021621622,0.412134945,0,0,0
0.215277778,0.103529412,0.142857143,0.382716049,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.021621622,0.406596173,0,0,0
0.777777778,0.383529412,0.857142857,0.888888889,0.109090909,0.085271318,0.35,0.810810811,0.002617801,0.002941176,0.008264463,0.002985075,0.6,0.264350453,0,0,0
0.652777778,0.265882353,0.68,0.888888889,0.727272727,0.131782946,0.25,0.608108108,0.005235602,0.002941176,0.005509642,0.002985075,0.254054054,0.304128902,0,0,1
0.5625,0.249411765,0.571428571,0.654320988,0,0,0,0,0.002617801,0,0.005509642,0.005970149,0.437837838,0.261329305,0,0,0
0.951388889,0.705882353,0.925714286,0.888888889,0.909090909,0.926356589,0.646428571,0.135135135,0.659685864,0.141176471,0.633608815,0.185074627,0.924324324,0.554884189,1,1,3
0.520833333,0.148235294,0.428571429,0.654320988,0.739393939,0.120155039,0.264285714,0.716216216,0.178010471,0.317647059,0.011019284,0.07761194,0.037837838,0.415156093,1,1,1
0.909722222,0.383529412,0.891428571,0.888888889,0.896969697,0.906976744,0.632142857,0.135135135,0.282722513,0.129411765,0.107438017,0.050746269,0.691891892,0.715760322,0,0,3
0.694444444,0.324705882,0.782857143,0.617283951,0.884848485,0.895348837,0.625,0.297297297,0.034031414,0.052941176,0.1184573,0.011940299,0.502702703,0.53021148,0,0,2
0.173611111,0.103529412,0.108571429,0.308641975,0,0,0,0,0.005235602,0.005882353,0.005509642,0.011940299,0.005405405,0.406344411,0,0,0
0.5625,0.249411765,0.537142857,0.617283951,0,0,0,0,0,0.002941176,0.005509642,0.002985075,0.383783784,0.27366566,0,0,0
0.909722222,0.352941176,0.822857143,0.888888889,0.903030303,0.906976744,0.660714286,0.135135135,0.031413613,0.167647059,0.033057851,0.026865672,0.675675676,0.547583082,0,1,3
0.868055556,0.324705882,0.782857143,0.845679012,0.909090909,0.914728682,0.660714286,0.148648649,0.159685864,0.026470588,0.005509642,0.002985075,0.491891892,0.487663646,0,1,3
0.173611111,0.103529412,0.251428571,0.537037037,0.084848485,0.058139535,0.228571429,0.608108108,0.005235602,0.002941176,0.005509642,0.002985075,0.016216216,0.421198389,0,0,0
0.256944444,0.131764706,0.251428571,0.537037037,0,0,0,0,0,0.002941176,0.008264463,0.008955224,0.027027027,0.412134945,0,0,0
0.173611111,0.103529412,0.142857143,0.382716049,0,0,0,0,0.005235602,0.002941176,0.005509642,0.002985075,0.016216216,0.412134945,0,0,0
0.215277778,0.117647059,0.177142857,0.462962963,0,0,0,0,0.005235602,0.002941176,0.008264463,0.011940299,0.010810811,0.412134945,0,0,0
0.951388889,0.764705882,0.925714286,0.925925926,0.909090909,0.926356589,0.646428571,0.148648649,0.17539267,0.214705882,0.134986226,0.173134328,0.945945946,0.478600201,0,0,3
0.652777778,0.249411765,0.537142857,0.771604938,0.96969697,0.965116279,0.285714286,0.810810811,0.070680628,0.305882353,0.074380165,0.032835821,0.124324324,0.58509567,1,0,2
0.430555556,0.190588235,0.394285714,0.580246914,0,0,0,0,0,0.002941176,0.005509642,0.002985075,0.102702703,0.331319235,0,0,0
0.777777778,0.56,0.605714286,0.888888889,0.084848485,0.058139535,0.253571429,0.689189189,0.002617801,0.005882353,0.008264463,0.002985075,0.32972973,0.600956697,0,0,0
0.083333333,0.072941176,0.034285714,0.271604938,0,0,0,0,0.005235602,0.002941176,0.005509642,0.002985075,0.010810811,0.412386707,0,0,0
0.826388889,0.397647059,0.782857143,0.845679012,0,0,0,0,0.005235602,0.002941176,0.008264463,0.005970149,0.827027027,0.083333333,0,0,0
0.694444444,0.338823529,0.782857143,0.617283951,0.890909091,0.899224806,0.625,0.283783784,0.013089005,0.176470588,0.008264463,0.008955224,0.491891892,0.466263847,1,1,2
0.256944444,0.148235294,0.251428571,0.5,0,0,0,0,0.002617801,0.005882353,0.008264463,0.014925373,0.010810811,0.412134945,0,0,0
0.652777778,0.249411765,0.537142857,0.771604938,0.96969697,0.965116279,0.275,0.77027027,0.112565445,0.302941176,0.05785124,0.110447761,0.135135135,0.599194361,0,0,2
0.652777778,0.484705882,0.605714286,0.845679012,0.727272727,0.096899225,0.167857143,0.472972973,0.018324607,0.008823529,0.005509642,0.002985075,0.081081081,0.419436052,1,0,1
0.430555556,0.574117647,0.354285714,0.580246914,0.945454545,0.941860465,0.253571429,0.77027027,0.081151832,0.017647059,0.049586777,0.002985075,0.264864865,0.542799597,0,0,2
0.347222222,0.162352941,0.32,0.537037037,0,0,0,0,0.002617801,0.002941176,0.005509642,0.005970149,0.043243243,0.412134945,0,0,0
0.131944444,0.089411765,0.034285714,0.228395062,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.016216216,0.407854985,0,0,0
0.173611111,0.103529412,0.211428571,0.5,0.072727273,0.054263566,0.2,0.540540541,0.005235602,0,0.005509642,0,0.010810811,0.399546828,0,0,0
0.173611111,0.103529412,0.068571429,0.271604938,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.010810811,0.40835851,0,0,0
0.041666667,0.072941176,0.068571429,0.191358025,0.042424242,0.027131783,0.125,0.324324324,0.002617801,0.002941176,0.011019284,0.005970149,0.016216216,0.409617321,0,0,0
0.736111111,0.705882353,0.782857143,0.808641975,0.993939394,0.972868217,0.953571429,0.945945946,0.002617801,0.002941176,0.008264463,0.011940299,0.572972973,0.498489426,0,1,3
0.604166667,0.501176471,0.605714286,0.808641975,0.072727273,0.046511628,0.210714286,0.594594595,0.010471204,0.020588235,0.016528926,0.005970149,0.194594595,0.389224572,0,0,0
0.951388889,0.764705882,0.925714286,0.925925926,0.909090909,0.926356589,0.646428571,0.148648649,0.314136126,0.076470588,0.468319559,0.047761194,0.940540541,0.44612286,1,0,3
0.388888889,0.190588235,0.394285714,0.580246914,0,0,0,0,0.005235602,0.002941176,0.005509642,0.002985075,0.097297297,0.338620342,0,0,0
0.083333333,0.072941176,0.034285714,0.228395062,0.006060606,0.003875969,0.025,0.067567568,0.005235602,0.002941176,0.005509642,0,0.010810811,0.412134945,0,0,0
0.083333333,0.089411765,0.142857143,0.271604938,0.048484848,0.034883721,0.146428571,0.378378378,0.005235602,0.002941176,0.008264463,0.002985075,0.010810811,0.409617321,0,0,0
0.041666667,0.058823529,0,0.228395062,0.024242424,0.015503876,0.071428571,0.189189189,0.005235602,0.002941176,0.005509642,0.002985075,0.016216216,0.416414904,0,0,0
0.909722222,0.383529412,0.857142857,0.888888889,0.709090909,0.073643411,0.657142857,0.094594595,0.010471204,0.223529412,0.815426997,0.313432836,0.756756757,0.423212487,0,0,2
0.868055556,0.588235294,0.925714286,0.888888889,0.993939394,0.984496124,0.975,0.986486486,0.172774869,0.161764706,0.457300275,0.014925373,0.67027027,0.52366566,1,1,3
0.083333333,0.072941176,0,0.271604938,0,0,0.014285714,0.040540541,0.005235602,0.002941176,0.005509642,0.002985075,0.010810811,0.410876133,0,0,0
0.777777778,0.367058824,0.782857143,0.771604938,0,0,0,0,0.002617801,0,0.008264463,0.002985075,0.740540541,0.083585096,0,0,0
0.777777778,0.235294118,0.64,0.845679012,0.696969697,0.096899225,0.139285714,0.297297297,0.115183246,0.020588235,0.03030303,0.002985075,0.291891892,0.439325277,1,0,1
0.909722222,0.367058824,0.857142857,0.845679012,0.709090909,0.073643411,0.653571429,0.094594595,0.311518325,0.402941176,0.994490358,0.358208955,0.751351351,0.405840886,0,1,2
0.909722222,0.367058824,0.822857143,0.888888889,0.909090909,0.914728682,0.664285714,0.135135135,0.073298429,0.061764706,0.041322314,0.011940299,0.718918919,0.545317221,0,0,3
0.777777778,0.515294118,0.891428571,0.845679012,0.993939394,0.988372093,0.989285714,0.959459459,0.010471204,0.041176471,0.099173554,0.014925373,0.6,0.507804632,1,1,3
0.173611111,0.103529412,0.108571429,0.345679012,0,0,0,0,0.005235602,0.005882353,0.002754821,0,0.016216216,0.412134945,0,0,0
0.083333333,0.072941176,0.034285714,0.228395062,0,0,0,0,0.005235602,0.002941176,0.011019284,0.002985075,0.010810811,0.412890232,0,0,0
0.347222222,0.162352941,0.32,0.5,0,0,0,0,0.002617801,0.002941176,0.008264463,0.002985075,0.037837838,0.412134945,0,0,0
0.083333333,0.072941176,0.034285714,0.308641975,0.036363636,0.023255814,0.110714286,0.27027027,0.007853403,0.002941176,0.005509642,0.005970149,0.016216216,0.412134945,0,0,0
0.083333333,0.072941176,0.068571429,0.271604938,0.036363636,0.023255814,0.114285714,0.297297297,0.005235602,0.002941176,0.005509642,0.002985075,0.016216216,0.412134945,0,0,0
0.256944444,0.131764706,0.251428571,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.027027027,0.40735146,0,0,0
0.173611111,0.103529412,0.108571429,0.345679012,0,0,0,0,0.005235602,0.002941176,0.005509642,0.017910448,0.010810811,0.412134945,0,0,0
0.131944444,0.089411765,0.068571429,0.271604938,0,0,0,0,0.005235602,0.005882353,0.005509642,0.002985075,0.010810811,0.402064451,0,0,0
0.256944444,0.131764706,0.251428571,0.462962963,0,0,0,0,0.005235602,0.002941176,0.005509642,0.011940299,0.010810811,0.412134945,0,0,0
0.305555556,0.162352941,0.251428571,0.462962963,0.957575758,0.941860465,0.25,0.72972973,0.170157068,0.188235294,0.063360882,0.053731343,0.118918919,0.454431017,1,0,2
0.083333333,0.072941176,0.108571429,0.271604938,0.042424242,0.027131783,0.132142857,0.324324324,0.002617801,0.005882353,0.008264463,0.002985075,0.016216216,0.413141994,0,0,0
0.256944444,0.058823529,0.211428571,0.5,0.751515152,0.143410853,0.228571429,0.662162162,0.468586387,0.044117647,0.03030303,0.020895522,0.108108108,0.468277946,0,0,1
0.5625,0.484705882,0.605714286,0.771604938,0.060606061,0.03875969,0.182142857,0.5,0.002617801,0.005882353,0.005509642,0.005970149,0.118918919,0.329808661,0,0,0
0.256944444,0.148235294,0.251428571,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.027027027,0.412134945,0,0,0
0.604166667,0.308235294,0.714285714,0.537037037,0.03030303,0.019379845,0.075,0.243243243,0.041884817,0.005882353,0.008264463,0.011940299,0.308108108,0.590886203,0,0,3
0.347222222,0.162352941,0.32,0.5,0,0,0,0,0,0.002941176,0.005509642,0.002985075,0.037837838,0.396273917,0,0,0
0.131944444,0.072941176,0.142857143,0.345679012,0.054545455,0.03875969,0.160714286,0.405405405,0.005235602,0.002941176,0.008264463,0.002985075,0.010810811,0.411379658,0,0,0
0.951388889,0.383529412,0.891428571,0.962962963,0.903030303,0.906976744,0.639285714,0.135135135,0.015706806,0.032352941,0.052341598,0.03880597,0.740540541,0.576032226,0,1,3
0.173611111,0.103529412,0.108571429,0.345679012,0,0,0,0,0.005235602,0.002941176,0.005509642,0.005970149,0.016216216,0.412134945,0,0,0
0.173611111,0.117647059,0.142857143,0.345679012,0,0,0,0,0.005235602,0,0.005509642,0.014925373,0.010810811,0.412134945,0,0,0
0.256944444,0.131764706,0.211428571,0.462962963,0,0,0,0,0.002617801,0.002941176,0.005509642,0.017910448,0.010810811,0.412134945,0,0,0
0.347222222,0.162352941,0.32,0.462962963,0,0,0,0,0.002617801,0,0.005509642,0.005970149,0.043243243,0.402064451,0,0,0
0.215277778,0.044705882,0.177142857,0.425925926,0.745454545,0.135658915,0.214285714,0.608108108,0.230366492,0.023529412,0.024793388,0.002985075,0.108108108,0.474068479,0,0,1
0.347222222,0.190588235,0.285714286,0.580246914,0.939393939,0.914728682,0.253571429,0.72972973,0.384816754,0.352941176,0.08815427,0.065671642,0.167567568,0.573011078,1,0,2
0.520833333,0.235294118,0.537142857,0.617283951,0,0,0,0,0,0.005882353,0.008264463,0.005970149,0.356756757,0.271148036,0,0,0
0.909722222,0.442352941,0.891428571,0.925925926,0.909090909,0.914728682,0.642857143,0.135135135,0.19895288,0.220588235,0.41322314,0.110447761,0.794594595,0.564451158,1,1,3
0.131944444,0.089411765,0.177142857,0.462962963,0.060606061,0.042635659,0.178571429,0.472972973,0.007853403,0.005882353,0.008264463,0.002985075,0.010810811,0.40735146,0,0,0
0.604166667,0.265882353,0.571428571,0.654320988,0,0,0,0,0.002617801,0,0.005509642,0.005970149,0.443243243,0.266616314,0,0,0
0.215277778,0.131764706,0.177142857,0.382716049,0,0,0,0,0.002617801,0.002941176,0.008264463,0.011940299,0.010810811,0.412134945,0,0,0
0.826388889,0.28,0.748571429,0.734567901,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.686486486,0.276435045,0,0,0
0.868055556,0.294117647,0.748571429,0.845679012,0.915151515,0.941860465,0.671428571,0.162162162,0.128272251,0.879411765,0.190082645,0.074626866,0.459459459,0.556143001,0,1,3
0.215277778,0.131764706,0.211428571,0.425925926,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0,0,0
0.083333333,0.089411765,0.034285714,0.154320988,0,0,0,0,0.005235602,0.002941176,0.005509642,0,0.010810811,0.405337362,0,0,0
0.694444444,0.265882353,0.537142857,0.845679012,0.975757576,0.980620155,0.289285714,0.810810811,0.178010471,0.079411765,0.063360882,0.029850746,0.172972973,0.570745217,1,1,2
0.256944444,0.148235294,0.285714286,0.462962963,0,0,0,0,0.005235602,0.005882353,0.005509642,0.017910448,0.010810811,0.412134945,0,0,0
0.909722222,0.442352941,0.857142857,0.888888889,0.896969697,0.906976744,0.635714286,0.135135135,0.311518325,0.361764706,0.975206612,0.194029851,0.6,0.554128902,1,1,3
0.256944444,0.117647059,0.177142857,0.425925926,0,0,0,0,0.005235602,0.002941176,0.008264463,0.014925373,0.010810811,0.412134945,0,0,0
0.215277778,0.117647059,0.177142857,0.382716049,0,0,0,0,0,0.002941176,0.005509642,0.002985075,0.021621622,0.410876133,0,0,0
0.388888889,0.131764706,0.394285714,0.617283951,0.739393939,0.139534884,0.235714286,0.648648649,0.293193717,0.108823529,0.041322314,0.035820896,0.027027027,0.432275932,1,0,1
0.951388889,0.750588235,0.965714286,0.925925926,0.860606061,0.879844961,0.617857143,0.135135135,0.248691099,0.282352941,0.581267218,0.2,0.994594595,0.553373615,1,1,3
0.305555556,0.162352941,0.285714286,0.5,0,0,0,0,0,0.002941176,0.005509642,0.002985075,0.037837838,0.412134945,0,0,0
0.868055556,0.308235294,0.782857143,0.888888889,0.909090909,0.918604651,0.664285714,0.148648649,0.070680628,0.029411765,0.011019284,0.005970149,0.47027027,0.545317221,0,1,3
0.694444444,0.265882353,0.537142857,0.771604938,0.96969697,0.957364341,0.278571429,0.77027027,0.141361257,0.111764706,0.033057851,0.020895522,0.162162162,0.617573011,1,0,2
0.215277778,0.117647059,0.177142857,0.425925926,0,0,0,0,0.002617801,0.002941176,0.005509642,0,0.021621622,0.412134945,0,0,0
0.347222222,0.162352941,0.32,0.5,0,0,0,0,0.010471204,0.017647059,0.019283747,0.002985075,0.037837838,0.412134945,0,0,0
0.215277778,0.117647059,0.177142857,0.425925926,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0,0,0
0.215277778,0.044705882,0.177142857,0.425925926,0.745454545,0.135658915,0.214285714,0.608108108,0.047120419,0.020588235,0.027548209,0.005970149,0.081081081,0.475327291,0,0,1
0.868055556,0.235294118,0.748571429,0.845679012,0.696969697,0.093023256,0.642857143,0.162162162,0.015706806,0.008823529,0.024793388,0.014925373,0.427027027,0.498237664,1,0,2
0.256944444,0.131764706,0.211428571,0.462962963,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0,0,0
0.347222222,0.162352941,0.285714286,0.5,0,0,0,0,0.002617801,0.002941176,0.008264463,0.002985075,0.037837838,0.412134945,0,0,0
0.256944444,0.131764706,0.211428571,0.462962963,0,0,0,0,0.005235602,0.002941176,0.008264463,0.014925373,0.010810811,0.412134945,0,0,0
0.256944444,0.131764706,0.251428571,0.5,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.027027027,0.412134945,0,0,0
0.868055556,0.294117647,0.748571429,0.845679012,0.890909091,0.879844961,0.667857143,0.162162162,0.212041885,0.123529412,0.192837466,0.131343284,0.448648649,0.4612286,1,1,3
0.604166667,0.484705882,0.64,0.845679012,0.060606061,0.042635659,0.203571429,0.554054054,0.002617801,0.005882353,0.005509642,0.002985075,0.156756757,0.291792548,0,0,0
0.652777778,0.529411765,0.605714286,0.845679012,0.084848485,0.058139535,0.253571429,0.702702703,0.002617801,0.008823529,0.008264463,0.005970149,0.227027027,0.178499496,0,0,0
0.520833333,0.338823529,0.64,0.5,0.048484848,0.031007752,0.107142857,0.364864865,0.018324607,0.232352941,0.019283747,0.011940299,0.140540541,0.584340383,1,0,3
0.173611111,0.103529412,0.142857143,0.382716049,0,0,0,0,0.002617801,0.002941176,0.002754821,0,0.016216216,0.407603223,0,0,0
0.868055556,0.56,0.925714286,0.888888889,1,0.996124031,0.992857143,0.986486486,0.010471204,0.008823529,0.024793388,0.005970149,0.632432432,0.490433031,1,0,3
0.868055556,0.294117647,0.822857143,0.808641975,0,0,0,0,0,0.002941176,0.005509642,0.002985075,0.713513514,0.458207452,0,0,0
0.215277778,0.044705882,0.177142857,0.425925926,0.751515152,0.139534884,0.214285714,0.621621622,0.057591623,0.023529412,0.019283747,0.008955224,0.081081081,0.478851964,1,0,1
0.215277778,0.117647059,0.211428571,0.462962963,0,0,0,0,0.002617801,0.002941176,0.005509642,0.014925373,0.010810811,0.412134945,0,0,0
0.777777778,0.235294118,0.64,0.845679012,0.703030303,0.104651163,0.160714286,0.351351351,0.201570681,0.041176471,0.013774105,0.008955224,0.286486486,0.460976838,1,0,1
0.777777778,0.470588235,0.605714286,0.808641975,0.715151515,0.085271318,0.117857143,0.310810811,0.109947644,0.041176471,0.005509642,0.014925373,0.156756757,0.464249748,1,0,1
0.520833333,0.221176471,0.462857143,0.580246914,0,0,0,0,0.005235602,0.005882353,0.005509642,0.005970149,0.248648649,0.303625378,0,0,0
0.131944444,0.089411765,0.211428571,0.425925926,0.066666667,0.046511628,0.189285714,0.5,0.007853403,0.005882353,0.005509642,0.002985075,0.010810811,0.406344411,0,0,0
0.736111111,0.484705882,0.605714286,0.845679012,0.721212121,0.085271318,0.117857143,0.310810811,0.031413613,0.005882353,0.005509642,0.002985075,0.151351351,0.4612286,0,0,1
0.430555556,0.207058824,0.428571429,0.580246914,0,0,0,0,0.002617801,0.005882353,0.005509642,0.002985075,0.135135135,0.320745217,0,0,0
0.604166667,0.515294118,0.605714286,0.808641975,0.072727273,0.050387597,0.217857143,0.608108108,0.013089005,0.011764706,0.024793388,0.005970149,0.2,0.432779456,0,0,0
0.215277778,0.131764706,0.32,0.580246914,0.696969697,0.135658915,0.232142857,0.621621622,0.293193717,0.085294118,0.055096419,0.044776119,0.016216216,0.411883182,1,0,1
0.173611111,0.103529412,0.108571429,0.308641975,0,0,0,0,0.002617801,0,0.005509642,0.011940299,0.010810811,0.410372608,0,0,0
0.777777778,0.367058824,0.782857143,0.808641975,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.751351351,0.086858006,0,0,0
0.604166667,0.515294118,0.605714286,0.845679012,0.078787879,0.050387597,0.228571429,0.621621622,0.015706806,0.023529412,0.035812672,0.008955224,0.205405405,0.240936556,0,0,0
0.347222222,0.162352941,0.32,0.537037037,0,0,0,0,0.002617801,0.002941176,0.005509642,0.002985075,0.043243243,0.412134945,0,0,0
0.215277778,0.117647059,0.177142857,0.382716049,0,0,0,0,0,0.002941176,0.005509642,0.002985075,0.021621622,0.412134945,0,0,0
